date,strategy,benchmark
2020-12-02,151025.5155050187,140895.65519310636
2020-12-03,151754.48418265942,140857.23861783755
2020-12-04,154119.939131897,142071.11364516814
2020-12-07,153643.92345990796,141779.13499438742
2020-12-08,155043.30007525987,142194.04668602836
2020-12-09,151092.53835795456,140918.70513826766
2020-12-10,151836.68612940083,140872.61792668278
2020-12-11,151423.7547972624,140707.42665302687
2020-12-14,152824.92295195517,140077.47089104456
2020-12-15,155368.32013557077,141971.2051919938
2020-12-16,155789.35709257907,142194.04668602836
2020-12-17,158481.64555495966,142989.16836419117
2020-12-18,159276.82474115386,142418.24480499816
2020-12-21,158139.47789670702,141908.97794730094
2020-12-22,160029.63388996525,141669.80623909272
2020-12-23,159577.913538854,141797.12612320145
2020-12-24,159960.36206473593,142348.79067980917
2020-12-28,159199.4591514329,143571.66761091564
2020-12-29,156871.62267504257,143297.79419758834
2020-12-30,158228.78026125487,143502.2261644644
2020-12-31,160591.2142129937,144231.35501283372
2021-01-04,159051.7054868415,142267.79890330185
2021-01-05,162065.49182302883,143247.59907498464
2021-01-06,162818.28595120995,144104.0604862004
2021-01-07,167765.262799327,146245.04285128074
2021-01-08,166613.24341707164,147078.3275299581
2021-01-11,167240.29811472568,146086.9263132684
2021-01-12,169646.0776843708,146117.73564590974
2021-01-13,173951.52711190033,146511.23294955428
2021-01-14,182033.7383101968,145998.1497918056
2021-01-15,178021.84535521455,144933.45279240006
2021-01-19,182230.16119998103,146071.47093199688
2021-01-20,181644.07040439453,148092.8801217108
2021-01-21,185326.28862651496,148227.92135708642
2021-01-22,179906.61877202836,147703.26251180627
2021-01-25,178426.51218472267,148285.74907979305
2021-01-26,174852.92778611195,148054.29872285173
2021-01-27,165794.39903714386,144435.78697970975
2021-01-28,168998.6406900843,145677.98630709006
2021-01-29,165960.02394925166,142761.57234351442
2021-02-01,171010.72174677212,145137.8847592761
2021-02-02,173581.961623273,147190.20471153304
2021-02-03,171743.3563256116,147305.92355063485
2021-02-04,171495.92988776247,148980.16354430563
2021-02-05,171244.4579021515,149566.5171272947
2021-02-08,172413.52008953728,150646.70754418493
2021-02-09,171875.29079342814,150546.36801392835
2021-02-10,171732.23024902487,150480.7809037417
2021-02-11,174110.3658068391,150723.83230568992
2021-02-12,176352.88326138537,151468.37849911765
2021-02-16,176806.07739486237,151337.1916000066
2021-02-17,174819.90983635338,151371.90598386337
2021-02-18,173707.23862402455,150727.69932069225
2021-02-19,175620.23891632707,150461.496543681
2021-02-22,172424.59214953653,149304.2194014989
2021-02-23,171771.68918425118,149485.51267204966
2021-02-24,174688.34689193708,151132.75963313057
2021-02-25,169947.2970795976,147491.0711574502
2021-02-26,170604.13863492245,146731.0822614887
2021-03-01,174165.5498870209,150287.94998187257
2021-03-02,171030.59698380093,149115.16674346811
2021-03-03,168654.78204324457,147140.06030388016
2021-03-04,165267.16170968948,145319.17802982684
2021-03-05,167966.36992004683,147992.6039851428
2021-03-08,164750.86571399856,147255.76646424428
2021-03-09,169337.5977812699,149358.23082415407
2021-03-10,168521.8056432395,150287.94998187257
2021-03-11,171227.09073306734,151811.71871637163
2021-03-12,170509.2784557231,152016.13800450994
2021-03-15,171406.04120831494,152922.71846590316
2021-03-16,173142.53078008496,152729.8241503455
2021-03-17,173676.56748847227,153250.62865936104
2021-03-18,170264.53268604766,151020.90780903108
2021-03-19,170290.9384971176,150741.45575111028
2021-03-22,172098.9125347819,151945.0990371069
2021-03-23,169574.16582791833,150749.1897811149
2021-03-24,167912.18337302795,149982.82348008401
2021-03-25,167991.01440992602,150826.64418980046
2021-03-26,172426.77786401153,153257.1708880207
2021-03-29,170122.680156649,153179.75451554827
2021-03-30,169689.99565185237,152773.33757817472
2021-03-31,171455.86359385523,153392.6178430031
2021-04-01,178520.45990022595,155049.0949251387
2021-04-05,182463.61424635773,157274.53036212185
2021-04-06,182071.68036586646,157181.65860837794
2021-04-07,181855.8801019345,157363.58581581432
2021-04-08,184511.53421026474,158110.5409694074
2021-04-09,185309.34550581634,159260.03336663402
2021-04-12,184901.90687935468,159318.07662788176
2021-04-13,185879.4873889643,159790.27085650768
2021-04-14,183667.12924281598,159244.5399491494
2021-04-15,187183.3414649145,160955.21863500582
2021-04-16,186121.2523716578,161493.21551235951
2021-04-19,182220.17779270615,160699.78010631248
2021-04-20,179304.58134671146,159523.2186040697
2021-04-21,182836.87147236007,161032.67304369138
2021-04-22,180327.7320736476,159561.91411156819
2021-04-23,184853.54311308888,161291.96590864932
2021-04-26,188271.52055437517,161628.67514607965
2021-04-27,186909.02145935208,161593.82129610804
2021-04-28,186914.17273332927,161547.36640112952
2021-04-29,183505.09158423846,162576.90526085836
2021-04-30,179203.92449666708,161508.67089363103
2021-05-03,179203.92449666708,161856.993854806
2021-05-04,179203.92449666708,160858.4798662596
2021-05-05,179203.92449666708,160908.7890975027
2021-05-06,179203.92449666708,162193.74112844947
2021-05-07,179203.92449666708,163374.19500317
2021-05-10,179203.92449666708,161756.4134285329
2021-05-11,179203.92449666708,160312.7489589013
2021-05-12,179203.92449666708,156906.87232593534
2021-05-13,179203.92449666708,158791.73151048584
2021-05-14,179203.92449666708,161230.00491744842
2021-05-17,179203.92449666708,160819.74632254796
2021-05-18,179203.92449666708,159434.17582911495
2021-05-19,179203.92449666708,159016.1958829476
2021-05-20,179203.92449666708,160726.88724754174
2021-05-21,179203.92449666708,160595.29462882393
2021-05-24,179203.92449666708,162232.42395721027
2021-05-25,179203.92449666708,161872.48727229066
2021-05-26,179203.92449666708,162193.74112844947
2021-05-27,179203.92449666708,162278.8788521888
2021-05-28,179203.92449666708,162569.17123085374
2021-06-01,179203.92449666708,162425.97756712898
2021-06-02,179203.92449666708,162681.3907383469
2021-06-03,179203.92449666708,162077.654605954
2021-06-04,179203.92449666708,163559.96386813326
2021-06-07,179203.92449666708,163401.28946566157
2021-06-08,179203.92449666708,163436.10527942004
2021-06-09,179203.92449666708,163192.2677957336
2021-06-10,179203.92449666708,163950.86203054673
2021-06-11,179203.92449666708,164221.75594051162
2021-06-14,179203.92449666708,164589.46469164896
2021-06-15,179203.92449666708,164287.58394671482
2021-06-16,179203.92449666708,163370.28995195456
2021-06-17,179203.92449666708,163316.12638444683
2021-06-18,179203.92449666708,161112.92945341137
2021-06-21,179203.92449666708,163419.43273932813
2021-06-22,179203.92449666708,164293.07384014432
2021-06-23,179203.92449666708,164095.04463581307
2021-06-24,179203.92449666708,165065.80486750687
2021-06-25,179203.92449666708,165652.13309302053
2021-06-28,179203.92449666708,165986.07836562957
2021-06-29,179203.92449666708,166075.400072814
2021-06-30,178935.43188112948,166215.17047735635
2021-07-01,172431.0717613585,167135.41861800363
2021-07-02,172547.4865614716,168412.9409086509
2021-07-06,171514.3391572409,168106.19152843513
2021-07-07,170175.67079625934,168700.2411052157
2021-07-08,168123.90520663015,167325.72647106796
2021-07-09,171703.53583860665,169111.8690037891
2021-07-12,172489.30179259702,169717.6210554783
2021-07-13,171296.09535380185,169139.09025365778
2021-07-14,171441.59122276123,169391.4605278247
2021-07-15,167294.49501818838,168812.89168979108
2021-07-16,163351.18129176836,167488.8130742636
2021-07-19,163773.15099540533,165015.3308126735
2021-07-20,169506.29701120008,167380.08021964136
2021-07-21,174075.32897263693,168735.19638508902
2021-07-22,172300.12774241326,169088.57816261126
2021-07-23,174191.789035114,170828.16437045217
2021-07-26,172809.37459936205,171247.52629903017
2021-07-27,169547.77996777225,170467.0485629253
2021-07-28,174411.0851885152,170397.1633606541
2021-07-29,174949.8770535409,171103.83816453462
2021-07-30,175663.33638110023,170272.87369485866
2021-08-02,176638.93268955182,169915.6375810718
2021-08-03,178721.14853453718,171298.01303260127
2021-08-04,180861.61704194304,170455.3841242298
2021-08-05,177585.39135120215,171534.8518530704
2021-08-06,177032.0815829353,171818.32307084606
2021-08-09,177235.94327022508,171678.55266630367
2021-08-10,174702.32586943574,171892.08796685727
2021-08-11,169256.51665566972,172319.23464039073
2021-08-12,165135.7631469234,172835.6649848955
2021-08-13,169125.48211199656,173150.186431329
2021-08-16,168965.29860593117,173557.92195742467
2021-08-17,164320.36166012817,172420.1700713198
2021-08-18,162543.90439930453,170533.04139271876
2021-08-19,164276.68347890378,170797.07610558116
2021-08-20,163927.2353979267,172156.11000098195
2021-08-23,167625.69105089732,173670.4964695738
2021-08-24,167669.3918633037,173946.20829986938
2021-08-25,168543.02338133744,174311.19112239857
2021-08-26,169387.58514611586,173282.19744839135
2021-08-27,174833.3604131089,174831.51383938105
2021-08-30,175750.73800591298,175600.36517300358
2021-08-31,174562.7644874595,175340.2101538812
2021-09-01,174255.6859995405,175433.36083985478
2021-09-02,175572.55961264373,175973.1073830128
2021-09-03,177328.2026623167,175930.39271565946
2021-09-07,176352.10531328578,175301.34982279246
2021-09-08,173851.411039247,175087.81452223886
2021-09-09,174844.31091608503,174338.3743360541
2021-09-10,173747.2816511822,172963.80898695553
2021-09-13,174341.0319347622,173406.46175671136
2021-09-14,173883.69375120653,172470.6568048909
2021-09-15,175124.11825976206,173911.25301999607
2021-09-16,176280.27703659458,173635.59190465132
2021-09-17,173908.09068942748,171944.19757885556
2021-09-20,170455.89988395225,169077.1419411946
2021-09-21,170630.15932837132,168917.41520349277
2021-09-22,173478.5650583501,170565.15663534447
2021-09-23,177064.89900489335,172637.53435066255
2021-09-24,176883.8192923714,172921.9311162912
2021-09-27,175926.55460558203,172427.20677075023
2021-09-28,169206.60208549385,168952.44655579235
2021-09-29,168011.88000171544,169236.85600015873
2021-09-30,167791.35139346597,167168.3960147938
2021-10-01,169619.34419624612,169155.0654631755
2021-10-04,166653.2473218626,166973.61256731694
2021-10-05,168748.96233560288,168710.97999605816
2021-10-06,169258.4963648231,169412.13954903377
2021-10-07,171250.34728231275,170876.80000831725
2021-10-08,170164.285509933,170565.15663534447
2021-10-11,169141.32432911775,169330.33633331285
2021-10-12,168541.25655679416,168913.53550975275
2021-10-13,170569.07435314322,169521.20205083652
2021-10-14,174683.48898499945,172372.66284111113
2021-10-15,175139.349427017,173685.40666512365
2021-10-18,176539.814989597,174199.61823052872
2021-10-19,178681.68090476858,175543.53907057625
2021-10-20,178712.5480855586,176233.03418485637
2021-10-21,180075.83476670296,176692.67646314693
2021-10-22,179665.73878969188,176509.60816931643
2021-10-25,180371.03699107448,177456.1773694548
2021-10-26,179887.66553031333,177615.92946463206
2021-10-27,178412.37671808977,176829.02360850695
2021-10-28,182023.4220071387,178535.22669995087
2021-10-29,181492.0114321876,178897.52163008502
2021-11-01,183252.21090942892,179205.23459436692
2021-11-02,184026.79478054532,179929.79909715976
2021-11-03,184828.06752581606,181028.2976113068
2021-11-04,187071.1110153191,181881.39915702876
2021-11-05,187825.4054011445,182512.48332666748
2021-11-08,189474.1405762464,182668.29233441615
2021-11-09,189670.20716943868,182064.5054870724
2021-11-10,185547.33754523992,180599.7943128381
2021-11-11,187343.82569887117,180658.2306149549
2021-11-12,188574.01939335302,182021.60063865336
2021-11-15,188180.6622246514,182083.9927069365
2021-11-16,190987.3832308172,182804.60144356303
2021-11-17,189152.4823199765,182360.55401265883
2021-11-18,188564.59761026673,182979.9103499135
2021-11-19,189327.26712347392,182652.6974870298
2021-11-22,187880.97120812556,182138.51127910014
2021-11-23,186869.45963699676,182380.0285537852
2021-11-24,188573.45386984077,182866.955475633
2021-11-26,183991.16740354465,178788.42109206913
2021-11-29,189263.56152461062,180981.55110536088
2021-11-30,184814.3761022673,177460.08242067022
2021-12-01,182527.0658060887,175489.04585588802
2021-12-02,184165.24862679164,178176.84949976992
2021-12-03,182580.7437005699,176626.46809481236
2021-12-06,183209.8780691202,178718.33302999454
2021-12-07,186553.1377884737,182415.07258482248
2021-12-08,186974.333748605,182898.1198129303
2021-12-09,185125.85971119575,181663.27415342323
2021-12-10,185579.47477872198,183373.31890239406
2021-12-13,184514.05910290778,181748.9697416219
2021-12-14,182697.39817840233,180498.5419134662
2021-12-15,184633.65703126305,183318.8130089681
2021-12-16,181786.62059986056,181702.2359144137
2021-12-17,182588.6841902276,179768.37340860444
2021-12-20,181381.41046770645,177856.8254811692
2021-12-21,184253.86355269369,181015.3906563155
2021-12-22,184836.75950559683,182825.30582224752
2021-12-23,185482.3960313196,183962.8675272867
2021-12-27,186977.7722693887,186566.30685042974
2021-12-28,186398.24471117355,186413.8703869126
2021-12-29,186799.81209971604,186652.34476454664
2021-12-30,186502.52003187098,186136.30746091096
2021-12-31,185666.86528110204,185667.24488050005
2022-01-03,186546.53266655517,186742.2116574527
2022-01-04,183979.90243059295,186679.68012305474
2022-01-05,177214.5727099471,183095.03328834282
2022-01-06,177194.02100318795,182923.02085379759
2022-01-07,173039.1092178242,182199.8256546777
2022-01-10,173394.84859327856,181973.15518185397
2022-01-11,175815.3499318755,183630.583169318
2022-01-12,176170.93534494765,184127.0571806633
2022-01-13,170617.24986391474,181590.02908565823
2022-01-14,172614.69891812326,181664.30113117796
2022-01-18,166868.0666983687,178447.10947284914
2022-01-19,164531.4749459955,176594.2133860718
2022-01-20,161972.72025518728,174639.64650157807
2022-01-21,156735.23296018894,171211.36653907417
2022-01-24,159867.19766485773,171938.42875319638
2022-01-25,154630.67282884964,169839.22282887867
2022-01-26,154487.8650611527,169413.12849057536
2022-01-27,152046.1622151942,168576.57269756816
2022-01-28,156639.7371570229,172763.2440350818
2022-01-31,164067.48346397222,175874.91055942964
2022-02-01,165791.70976087244,177063.27596648273
2022-02-02,165303.58355631627,178783.29888203327
2022-02-03,158173.76396119906,174580.99466092014
2022-02-04,162050.0410885595,175401.90489159012
2022-02-07,161201.91282857436,174838.9942946314
2022-02-08,164143.7330792756,176277.5492329649
2022-02-09,170393.0202911059,178857.55824881527
2022-02-10,166563.29215265345,175644.29699917734
2022-02-11,159961.83662025307,172180.80818204588
2022-02-14,160415.34653658455,171617.88490634944
2022-02-15,167185.71178525838,174385.51388286913
2022-02-16,165824.8576859351,174580.99466092014
2022-02-17,159325.72974406034,170851.6580714334
2022-02-18,156602.4694017232,169745.42552728174
2022-02-22,155025.41237112173,167923.74449275254
2022-02-23,151164.573944094,164945.01453332006
2022-02-24,159643.50778313744,167427.32119635807
2022-02-25,161734.33991923596,171121.43625247956
2022-02-28,161652.27919944213,170683.60140305446
2022-03-01,159897.37709071313,168084.04177365144
2022-03-02,162169.71399621695,171176.15768444663
2022-03-03,159717.8173209321,170323.9943653154
2022-03-04,158045.74213504442,168940.14818021125
2022-03-07,154659.87961771915,163959.9400067489
2022-03-08,155033.3827935869,162716.8278102533
2022-03-09,158384.23565728246,167079.4039547899
2022-03-10,156949.0073649072,166324.95566720873
2022-03-11,154953.07960381242,164210.09150181612
2022-03-14,152615.9941569682,163009.998262379
2022-03-15,155076.57420239388,166594.68313330406
2022-03-16,158975.1553406752,170288.7728319501
2022-03-17,160557.7811957329,172419.23184472907
2022-03-18,162633.6683791998,174307.7044695276
2022-03-21,161598.54900640625,174256.74862266117
2022-03-22,162875.3996830329,176295.80661527085
2022-03-23,160775.1348162837,174025.42505309696
2022-03-24,163290.43990102364,176648.71927949775
2022-03-25,162732.70069968427,177511.41862966807
2022-03-28,163494.8850734738,178774.03072476544
2022-03-29,166013.00679323397,180985.60830142887
2022-03-30,163881.04285597173,179868.0790019754
2022-03-31,162158.08876661913,177099.66394371755
2022-04-01,161725.8743962555,177601.60249101694
2022-04-04,164689.29315464737,179123.0383377769
2022-04-05,159113.16873174568,176860.4795567716
2022-04-06,155025.0384464027,175091.98582694624
2022-04-07,155492.70175513005,175974.2484694069
2022-04-08,152463.73424551057,175503.71515542135
2022-04-11,150488.42455834043,172503.96384886157
2022-04-12,149948.11658063822,171864.77796582459
2022-04-13,152431.0182371406,173833.24074685117
2022-04-14,148125.83724838612,171668.71396583878
2022-04-18,148567.51561606425,171739.29649868415
2022-04-19,153036.55633964992,174511.64196563288
2022-04-20,151641.43755665352,174382.2300898016
2022-04-21,148035.75058991567,171774.581425738
2022-04-22,144741.37222009097,167061.26068112333
2022-04-25,147608.12068866807,168029.81481245515
2022-04-26,141889.36834555748,163163.5124186017
2022-04-27,140645.62403430458,163622.30522146553
2022-04-28,147556.88634755416,167755.30746224223
2022-04-29,141967.81689385392,161555.81044044602
2022-05-02,145394.0726369113,162528.26962299328
2022-05-03,145640.70818002522,163273.28492971635
2022-05-04,148452.03837522253,168245.46746220673
2022-05-05,144751.96206525207,162265.54082011527
2022-05-06,143713.7531743695,161296.99936752117
2022-05-09,140767.71876722865,156132.72127994898
2022-05-10,141124.15696853935,156493.44404660678
2022-05-11,138723.854933338,154007.3971559436
2022-05-12,139769.61724017205,153846.6054042739
2022-05-13,143446.9646593373,157524.73257213994
2022-05-16,141739.28911735868,156885.57204657837
2022-05-17,143910.51968618267,160112.79258643775
2022-05-18,140613.10770778637,153658.38954293213
2022-05-19,140540.81594397666,152717.28487874783
2022-05-20,140645.5612923879,152783.93700290236
2022-05-23,141375.59494102327,155642.5486012468
2022-05-24,139275.2801465662,154454.3860539971
2022-05-25,140956.68362854567,155818.98591525367
2022-05-26,142975.2229986841,158932.4781778321
2022-05-27,146176.61721173523,162834.13149156916
2022-05-31,145079.7853558673,161920.4762945324
2022-06-01,144783.42962541562,160610.75001009545
2022-06-02,149885.16831111108,163669.35601711654
2022-06-03,147959.93452315324,160983.31471777667
2022-06-06,149104.84106422513,161473.44936026575
2022-06-07,149629.79873334267,163022.32199543552
2022-06-08,149561.71887770854,161249.92321439472
2022-06-09,148081.3370899299,157414.93470354986
2022-06-10,146005.456771026,152850.56376958144
2022-06-13,143268.59592013282,147047.1378351854
2022-06-14,143534.9627080978,146604.04130960963
2022-06-15,145444.01505498518,148694.10586403662
2022-06-16,142977.18600271895,143772.89185715042
2022-06-17,144395.63647491133,144082.84895800744
2022-06-21,146541.1340296081,147709.93152784303
2022-06-22,146827.420679737,147442.13122988003
2022-06-23,148730.05557332293,148887.43125667653
2022-06-24,152164.12223114376,153621.13941153287
2022-06-27,151418.8071387135,153034.35475146153
2022-06-28,148789.69674957765,149907.39766943245
2022-06-29,148557.1487754142,149785.3267827367
2022-06-30,146903.79685945762,148568.45957330594
2022-07-01,146910.14552331256,150139.78625296452
2022-07-05,148767.27935862,150423.33354316643
2022-07-06,148924.95591548638,150931.38324204323
2022-07-07,151524.75810978728,153191.8627100637
2022-07-08,151316.57933216542,153065.86141467706
2022-07-11,148865.54277644248,151317.28598179802
2022-07-12,147917.96893480304,149978.3225281961
2022-07-13,147896.08095752908,149190.65594780823
2022-07-14,147856.36371666542,148828.3610176741
2022-07-15,149844.4611770343,151671.74545202585
2022-07-18,149291.93275296298,150419.37777700013
2022-07-19,152569.44193002343,154483.59786568664
2022-07-20,155118.65772979247,155468.1398852739
2022-07-21,156331.9392038675,157051.29582721821
2022-07-22,153985.70892556128,155594.15385939824
2022-07-25,152927.49899495585,155783.21919616676
2022-07-26,150437.07256655724,153940.14913111657
2022-07-27,154551.12170883495,157937.4381634189
2022-07-28,155249.01549461056,159918.31342866604
2022-07-29,156362.29342229204,162249.7304341878
2022-08-01,156921.60241766175,161769.28234731106
2022-08-02,157793.1915378824,160702.0369216253
2022-08-03,160836.3196001791,163218.51278279844
2022-08-04,161349.26535889326,163108.245800913
2022-08-05,159951.6975612443,162832.58468556826
2022-08-08,159888.66677479545,162643.5573850129
2022-08-09,156466.8265367041,161997.6771284637
2022-08-10,160352.54603204667,165400.29532583753
2022-08-11,159506.7619327875,165400.29532583753
2022-08-12,161413.43365425232,168200.343834688
2022-08-15,161717.24332412786,168893.43971047847
2022-08-16,160928.24738472738,169224.26601361023
2022-08-17,158871.48311594516,168023.12043894295
2022-08-18,159418.11237597204,168511.46737941456
2022-08-19,156907.41517314146,166247.0067877524
2022-08-22,154458.77868200652,162785.31835137613
2022-08-23,154306.0461251957,162391.54211550188
2022-08-24,154975.64583081825,162911.3450042382
2022-08-25,156911.66741087832,165211.28070401985
2022-08-26,152779.87012739448,159619.0191462252
2022-08-29,151698.0136871137,158563.6029828252
2022-08-30,151209.79516820866,156822.90104606558
2022-08-31,150124.32106886446,155629.62896751775
2022-09-01,148597.18361808005,156117.96322925168
2022-09-02,148050.70606176142,154471.7812821386
2022-09-06,147376.0895174098,153888.96506697132
2022-09-07,149830.1675543401,156653.52578896456
2022-09-08,150959.3352264493,157677.48600409992
2022-09-09,153245.1562319419,160127.068845102
2022-09-12,154403.4205563782,161848.042665981
2022-09-13,150243.7937185901,154810.4684026521
2022-09-14,151907.16476154607,155401.2088288897
2022-09-15,149884.50416968955,153636.87372503406
2022-09-16,148782.86836553895,152464.82585341693
2022-09-19,148945.4575014725,153647.194217532
2022-09-20,147728.72857961297,151883.50572929968
2022-09-21,146396.6441834837,149234.09330321118
2022-09-22,145218.66546075337,147980.5465055782
2022-09-23,143908.19779136847,145501.16863095178
2022-09-26,143117.96127298608,144061.76421719158
2022-09-27,143966.43573735576,143694.0174298411
2022-09-28,146491.64963752907,146521.38861846196
2022-09-29,145264.5384876168,143460.71597719373
2022-09-30,143906.54140076693,141242.3299183787
2022-10-03,145505.1101862774,144971.2861457341
2022-10-04,151470.28440751886,149463.42631095453
2022-10-05,151673.79228476295,149115.4583544355
2022-10-06,152363.52265290546,147577.2105014688
2022-10-07,150213.3951841688,143460.71597719373
2022-10-10,146021.2610129243,142365.3491112617
2022-10-11,142907.2904123932,141463.78943000262
2022-10-12,142382.06179248705,140997.14848849477
2022-10-13,141239.26013882546,144718.20586225527
2022-10-14,137612.1172602739,141420.25064469795
2022-10-17,141082.59356168407,145054.33187775084
2022-10-18,143362.89735802182,146758.65851601333
2022-10-19,141992.51169037313,145718.6723764094
2022-10-20,143162.220983234,144496.74635063138
2022-10-21,145915.45956712638,148008.22419000458
2022-10-24,145813.02812269924,149819.33115728156
2022-10-25,148096.37598148477,152211.75824867582
2022-10-26,145961.17476834473,151064.95374384423
2022-10-27,151017.05128493067,150258.28173562535
2022-10-28,151952.09144543827,153833.02647618385
2022-10-31,151203.01835433376,152721.86190306203
2022-11-01,151016.56420504855,152053.55295949947
2022-11-02,147030.84159297348,148237.6332701742
2022-11-03,146567.00392827002,146711.22735823094
2022-11-04,142802.44893554412,148822.85844550686
2022-11-07,144063.54918170528,150246.41443712648
2022-11-08,145023.6921878655,151057.05489024936
2022-11-09,142649.4377479507,147944.95728881928
2022-11-10,151405.31167846132,156075.1471319966
2022-11-11,154719.51865631063,157585.7299792747
2022-11-14,153008.84391788708,156245.1943621964
2022-11-15,155837.67398664012,157577.8184469421
2022-11-16,152690.44566483604,156375.72196694638
2022-11-17,151645.2177137431,155897.2264056774
2022-11-18,151119.23679887794,156605.04229595204
2022-11-21,149448.20309923857,156035.64018528452
2022-11-22,151070.15669781968,158135.40397406157
2022-11-23,152682.5035792105,159131.9020433117
2022-11-25,152033.10079338716,159096.28746907733
2022-11-28,150438.4849077047,156557.5857806942
2022-11-29,149708.06937342824,156288.69511128793
2022-11-30,155140.78152800605,161211.87432251958
2022-12-01,155241.1814726424,161093.29008869475
2022-12-02,153728.84109040868,160907.38175761662
2022-12-05,151919.43919303245,158012.80058038188
2022-12-06,149943.89445890946,155735.10338654788
2022-12-07,149640.26423946855,155470.13044709477
2022-12-08,151359.27754783386,156688.1007067065
2022-12-09,150467.35478450975,155517.58696235257
2022-12-12,152442.49673941164,157759.70761816535
2022-12-13,153726.09351013752,158953.94328077932
2022-12-14,152412.20447147003,157937.65370196002
2022-12-15,149325.62318649015,154074.25213990148
2022-12-16,148946.8967800173,152255.22096155418
2022-12-19,147333.73257679678,150964.17045776773
2022-12-20,147444.58559695416,151170.73245257945
2022-12-21,148834.07677794772,153431.0978119605
2022-12-22,146321.5552050264,151242.22785454014
2022-12-23,146498.25389737068,152112.24283637054
2022-12-27,145434.5974362322,151512.36104024225
2022-12-28,144294.35582209023,149629.42902382405
2022-12-29,146875.88667279974,152322.73523987315
2022-12-30,146865.48501507106,151921.54194243712
