date,strategy,benchmark
2020-04-15,120115.87107645645,105805.35760178202
2020-04-16,120976.15914342305,106315.78440219074
2020-04-17,122348.2064605192,109187.97401823176
2020-04-20,121163.56993705375,107264.30582728547
2020-04-21,117590.38331230704,104007.39905540898
2020-04-22,120724.52522228219,106315.78440219074
2020-04-23,120394.50885775077,106308.18984070819
2020-04-24,121472.52392705454,107789.95344749349
2020-04-27,122539.12700531723,109344.12530240364
2020-04-28,122577.02586687417,108841.35011777909
2020-04-29,126431.24597580553,111690.61658330187
2020-04-30,124499.68716850047,110650.71952447649
2020-05-01,121866.16551464313,107721.41221314523
2020-05-04,122590.33421705538,108018.5383372576
2020-05-05,124151.6296799205,109016.51950249156
2020-05-06,124552.02143180546,108277.56486662035
2020-05-07,126664.88601157107,109584.1590886932
2020-05-08,127901.72421005473,111397.34479423238
2020-05-11,128444.38258133014,111420.16651488109
2020-05-12,126939.86491502167,109199.38487855611
2020-05-13,125438.91031458529,107268.10944739358
2020-05-14,126405.7249627263,108551.80587641556
2020-05-15,127081.6298977214,109050.82815586677
2020-05-18,129012.38820931477,112372.50423881764
2020-05-19,128856.65905463659,111218.28303827596
2020-05-20,130171.82241238869,113107.64257584703
2020-05-21,129530.01617142613,112326.79740385177
2020-05-22,129809.39268111571,112540.10441951496
2020-05-26,130358.09230247408,113926.6634149941
2020-05-27,130558.47940181254,115621.77207364366
2020-05-28,130526.40278051641,115408.46505798049
2020-05-29,132348.30485887005,115922.71449659785
2020-06-01,132755.272275204,116391.20638531458
2020-06-02,133261.78834265555,117354.96764830916
2020-06-03,133870.96328606142,118916.78477963663
2020-06-04,133275.07269781776,118604.4314963581
2020-06-05,134839.02495237684,121644.15789942797
2020-06-08,134696.12085739832,123114.52332462261
2020-06-09,134320.33652053168,122196.53229026236
2020-06-10,135056.0896730742,121514.6446347466
2020-06-11,130840.59101977992,114509.49212416081
2020-06-12,131855.47934352374,115880.7986030064
2020-06-15,132894.98028202273,116962.58619795585
2020-06-16,133979.77362559468,119213.87286754794
2020-06-17,133842.94693840112,118718.67956567222
2020-06-18,133866.7069305238,118764.3610431707
2020-06-19,134042.83356949093,118085.69378601314
2020-06-22,135028.67383908882,118843.22276674566
2020-06-23,135158.28126656025,119390.32280436346
2020-06-24,133923.74967963347,116344.85293493033
2020-06-25,134934.60681865676,117592.07264711546
2020-06-26,133771.0173481155,114799.1377953939
2020-06-29,134069.44546567622,116486.39831788704
2020-06-30,135510.37642548804,117978.52045010011
2020-07-01,136043.4668298978,118804.94566972431
2020-07-02,136735.33967759678,119459.18100705407
2020-07-06,138071.35983825108,121303.32818027334
2020-07-07,136680.0625944204,120052.22877557791
2020-07-08,138163.81925418024,120970.47338461205
2020-07-09,138608.28882413328,120281.77724910276
2020-07-10,138322.9778665006,121509.92814581253
2020-07-13,135760.1558265969,120457.7961089727
2020-07-14,136252.85516660832,122018.81448007746
2020-07-15,136275.52212299366,123139.81739834159
2020-07-16,135624.83204566746,122734.25006494681
2020-07-17,136334.25586218364,123090.05336859374
2020-07-20,138561.30502313084,124084.83949293687
2020-07-21,137681.00096422347,124348.84876464124
2020-07-22,138030.78525594156,125056.65175182697
2020-07-23,137026.45274495025,123564.46622594543
2020-07-24,135964.6400828115,122768.68550565896
2020-07-27,137454.31436728503,123663.98160670746
2020-07-28,136198.58507766522,122879.64978294642
2020-07-29,137579.2252630061,124390.916803037
2020-07-30,137938.7778870333,123947.09773008827
2020-07-31,137633.5924653596,124926.54258666199
2020-08-03,140834.81738908784,125795.04852341565
2020-08-04,140848.10895270982,126280.93563476017
2020-08-05,141445.93545762458,127065.29281598859
2020-08-06,141367.13920958547,127914.65386486473
2020-08-07,138536.35208043476,128006.49861174205
2020-08-10,137720.6118711537,128389.07940095011
2020-08-11,135947.4482233281,127329.28940895927
2020-08-12,137993.48403141764,129104.51498581946
2020-08-13,139659.2014732249,128871.11217725174
2020-08-14,139039.4995527935,128874.96651229463
2020-08-17,140849.82609431806,129284.37550199861
2020-08-18,140911.37516869017,129563.67532653762
2020-08-19,140509.94206020422,129024.22056533712
2020-08-20,141571.5998253912,129425.92088495533
2020-08-21,140658.57716769224,129885.08122567346
2020-08-24,141146.91233259384,131201.1844980166
2020-08-25,142618.66668075157,131660.30680253365
2020-08-26,147536.5895443768,132980.27708865338
2020-08-27,146132.06260275308,133271.0258097178
2020-08-28,148953.67808051096,134131.87379132045
2020-08-31,148081.55189531372,133645.98667997596
2020-09-01,148986.92573957544,134904.75671855608
2020-09-02,151004.88001704728,136856.05187022098
2020-09-03,147018.60336835144,132146.21927134556
2020-09-04,145950.34065785035,131067.3097489446
2020-09-08,142625.03887960565,127486.1633809517
2020-09-09,144181.63300814803,130003.65274317715
2020-09-10,143061.5894542247,127746.29296014579
2020-09-11,142980.3700284293,127811.37290019567
2020-09-14,144332.33132415658,129494.76640891224
2020-09-15,145010.55536457605,130149.02710370938
2020-09-16,144531.63516030367,129632.54620796192
2020-09-17,144106.8464523115,128492.34768688548
2020-09-18,143440.183126571,127013.09446937154
2020-09-21,143742.33028999044,125599.4536987226
2020-09-22,144765.7980382852,126878.63649854962
2020-09-23,143601.40590586822,123936.21937657906
2020-09-24,144010.02960436212,124266.5384255016
2020-09-25,145207.6586410686,126275.55985167403
2020-09-28,147006.21077742765,128372.92669422431
2020-09-29,147277.41092355145,127673.7959608851
2020-09-30,146871.32627636802,128641.80459966708
2020-10-01,148128.1934419181,129467.69731247614
2020-10-02,147009.45530673832,128238.48140213608
2020-10-05,148819.52358800496,130512.52639870839
2020-10-06,148280.70122456955,128657.20926110494
2020-10-07,149917.91089086258,130896.66667216078
2020-10-08,151166.79759744095,132056.73276893527
2020-10-09,151915.94089723285,133236.00714725576
2020-10-12,153785.2761230628,135379.47386551643
2020-10-13,153781.7795200008,134495.9436293357
2020-10-14,153115.1076179172,133650.89334991542
2020-10-15,153088.85643429137,133485.68944988624
2020-10-16,152631.88997647288,133405.01466739306
2020-10-19,152171.9606697961,131376.8483533431
2020-10-20,151801.00240195915,131903.05383783366
2020-10-21,151185.8328003399,131653.3968926706
2020-10-22,150875.593889881,132375.5522063976
2020-10-23,151528.41554363456,132825.00063710636
2020-10-26,149811.44797964784,130370.39779400176
2020-10-27,149583.48322723265,129920.9747207604
2020-10-28,147299.9669674507,125480.36235313748
2020-10-29,148663.09044731007,126755.72885412267
2020-10-30,147116.06060495286,125434.33854982926
2020-11-02,147250.79856193793,126840.23261419134
2020-11-03,149181.7443140683,129079.70270398086
2020-11-04,152227.239511176,131964.55837498192
2020-11-05,154466.7412765769,134538.22720620426
2020-11-06,154992.31654408516,134507.50663446437
2020-11-09,153495.18171419628,136197.67058697337
2020-11-10,151533.1037653836,135997.94249509618
2020-11-11,153457.06031205354,137008.20935327935
2020-11-12,152722.50241793372,135679.08502143275
2020-11-13,153429.52945242188,137557.50281182615
2020-11-16,154410.21697237226,139274.57103723325
2020-11-17,154149.71677516616,138525.49877187447
2020-11-18,153366.26184395494,136858.38475722063
2020-11-19,154622.39584767236,137434.54445246444
2020-11-20,154058.80091620923,136493.45276531423
2020-11-23,154756.1710033562,137311.6494867712
2020-11-24,154889.79255179214,139524.24066113002
2020-11-25,155546.44362125915,139309.15862274973
2020-11-27,156931.65452739393,139697.12787377762
2020-11-30,156839.69300239644,139078.64656546418
2020-12-01,158298.7312485949,140599.82835530324
2020-12-02,158349.16849640573,140895.6232123778
2020-12-03,159488.5584967034,140857.19397055212
2020-12-04,161770.4304698957,142071.06861312277
2020-12-07,161703.3270694407,141779.10273362373
2020-12-08,162721.01580438516,142193.963578816
2020-12-09,158843.66862375516,140918.6604714993
2020-12-10,160526.92111972815,140872.5732745226
2020-12-11,160561.35282333396,140707.3820532271
2020-12-14,161855.1619464594,140077.41381218712
2020-12-15,163460.58691428337,141971.16019161625
2020-12-16,164829.06391985444,142193.963578816
2020-12-17,167478.80926825939,142989.1230411515
2020-12-18,167353.60412446005,142418.19966292317
2020-12-21,166564.47135577904,141908.97100284853
2020-12-22,169966.0116832731,141669.79937045014
2020-12-23,168888.56655068204,141797.1065354688
2020-12-24,169244.74072084783,142348.75823848267
2020-12-28,168624.00078088432,143571.66013944324
2020-12-29,166988.5429356225,143297.72341925668
2020-12-30,167837.00998676813,143502.18067880164
2020-12-31,168470.47693937534,144231.28393859282
2021-01-04,166786.37159621314,142267.74113017978
2021-01-05,169836.61879814556,143247.56634876432
2021-01-06,169782.6315353255,144103.98945230787
2021-01-07,175172.99809382422,146245.02185369932
2021-01-08,176063.3800629289,147078.25555331705
2021-01-11,176113.43449064658,146086.84197213646
2021-01-12,178121.0342340165,146117.70200994698
2021-01-13,179099.38824060073,146511.17383139793
2021-01-14,183556.21483533614,145998.10351501408
2021-01-15,181777.27792176258,144933.41953181746
2021-01-19,187773.5563075299,146071.42463196488
2021-01-20,189924.38960627542,148092.84585968978
2021-01-21,191014.80168172845,148227.84901606053
2021-01-22,190048.42055365074,147703.2283732817
2021-01-25,189815.75892757313,148285.76547157345
2021-01-26,187088.8111321776,148054.2517943261
2021-01-27,178874.3837988003,144435.7538768715
2021-01-28,180891.68348105377,145677.92745304652
2021-01-29,176232.24777556144,142761.5017351481
2021-02-01,181751.74884147954,145137.85143389503
2021-02-02,183241.05616858022,147190.19609309893
2021-02-03,182361.2762772999,147305.88953805415
2021-02-04,183817.03562227555,148980.10364357644
2021-02-05,183376.83800540934,149566.4697194437
2021-02-08,184734.69318527164,150646.62175774667
2021-02-09,184296.61104358122,150546.33297422933
2021-02-10,184645.5422160575,150480.7585635654
2021-02-11,187261.92644115584,150723.79720974035
2021-02-12,188876.8812239199,151468.3304884368
2021-02-16,189462.88622365193,151337.16898837526
2021-02-17,187724.40046623186,151371.89603996236
2021-02-18,186780.68738446716,150727.66422351694
2021-02-19,188608.9374595112,150461.48688835095
2021-02-22,186122.72065806284,149304.17207678797
2021-02-23,185944.1111563457,149485.46528987453
2021-02-24,188757.74695342657,151132.68637136288
2021-02-25,184251.15344156744,147491.03708618355
2021-02-26,185413.9707333244,146731.08646731556
2021-03-01,188867.0581004187,150287.85163041542
2021-03-02,186252.05716461124,149115.1194786809
2021-03-03,184371.49132939227,147140.00098640547
2021-03-04,181129.33662556938,145319.18268318265
2021-03-05,183699.47641049355,147992.56975490612
2021-03-08,179866.23866266175,147255.74514629546
2021-03-09,184384.18747969536,149358.18348232325
2021-03-10,183340.23350977807,150287.85163041542
2021-03-11,186572.3823454871,151811.6452393954
2021-03-12,185659.75460262294,152016.11517767407
2021-03-15,187032.50381810946,152922.6573155089
2021-03-16,188412.44899748554,152729.80109729368
